pr_number,additions,author_account_age_days,author_avg_pr_size,author_followers,author_following,author_public_repos,author_total_buggy_prs,author_total_gists,author_total_prs_in_project,author_total_repos,deletions,description_length,description_unique_words,description_word_count,files_added,files_deleted,files_modified,files_renamed,linked_issue_age_days,linked_issue_comments_count,linked_issue_components_count,linked_issue_description_length,linked_issue_description_unique_words,linked_issue_description_word_count,linked_issue_readability_cli,linked_issue_severity_score,linked_issue_subtasks_count,linked_issue_technical_keyword_count,linked_issue_title_length,linked_issue_title_unique_words,linked_issue_title_word_count,linked_issue_total_interactions,num_commits,pr_lifespan_days,readability_cli,src_churn,src_files_count,technical_keyword_count,test_churn,test_files_count,test_to_src_ratio,title_length,title_unique_words,title_word_count,total_churn,author_is_core_contributor,author_is_frequent_contributor,bug_fix,has_checklist,has_code_blocks,has_config_files,has_doc_files,has_exception_keywords,has_linked_issue,has_log_keywords,has_merge_conflicts,has_screenshots,has_stack_trace,has_urls,has_version_numbers,linked_issue_has_data_loss_keywords,linked_issue_has_error_keywords,linked_issue_has_exception_keywords,linked_issue_has_log_keywords,linked_issue_has_performance_keywords,linked_issue_has_security_keywords,linked_issue_has_stack_trace,linked_issue_has_urls,linked_issue_is_bug,linked_issue_is_enhancement,linked_issue_is_improvement,linked_issue_is_task,pr_was_merged_quickly,test_inclusion,linked_issue_priority,linked_issue_resolution,linked_issue_status,linked_issue_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
5291,478,3770,0,19,0,8,9,0,133,8,73,803,79,125,0,0,6,0,2727,23,1,1185,92,161,12.0,0.3,0,4,72,10,10,23,17,296.57,12.0,234,5,4,317,1,1.355,70,7,7,551,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,1.1019136,1.5709392,1.6736388,0.0,0.0,0.0,1.444228,1.1391418,0.0,0.0,1.6129826,1.5477622,0.0,1.3438107,0.0,0.0,1.3013787,1.2495853,0.0,0.0,1.462793,0.0,0.0,0.55626273,1.4025365,1.2067574,0.0,0.88601935,0.0,0.0,0.0,0.0,0.0,0.0,1.3445097,1.1356617,0.0
5710,279,5287,0,49,0,48,109,5,298,48,154,465,55,69,2,1,11,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,2.76,12.0,164,8,3,269,7,1.64,66,8,8,433,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.9688798,1.5234997,1.2695065,0.0,0.0,0.0,1.3070666,1.4525307,0.0,0.0,1.0668309,1.3367964,0.0,1.0914681,0.0,0.0,1.6860492,1.5602398,0.0,0.0,0.91451097,0.0,0.0,0.4149092,1.5728788,1.5748168,0.0,0.6229745,0.0,0.0,0.0,0.0,0.0,0.0,1.4439845,0.4829046,0.0
12893,23,2298,0,172,142,150,0,4,9,150,2,1054,111,171,0,0,2,0,1160,7,1,2838,200,410,12.0,0.5,0,5,75,5,5,7,7,14.3,12.0,2,1,3,23,1,11.5,54,6,6,25,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.8906224,1.5588492,1.8691754,0.0,0.0,0.0,0.99718463,1.5580703,0.0,0.0,1.1639507,1.5492586,0.0,1.0259904,0.0,0.0,1.6285975,1.4730515,0.0,0.0,1.3315237,0.0,0.0,0.6737759,1.7587258,1.6886287,0.0,0.5835999,0.0,0.0,0.0,0.0,0.0,0.0,1.0590935,0.9089691,0.0
11013,94,3844,0,193,0,20,214,2,710,20,48,291,38,43,0,0,3,0,1600,0,0,230,28,36,12.0,0.0,0,3,67,9,9,0,2,0.83,12.0,41,2,2,101,1,2.463,77,12,12,142,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,1.0830306,1.2866498,1.734387,0.0,0.0,0.0,0.76100314,1.4828233,0.0,0.0,0.79035896,1.5471768,0.0,0.98580873,0.0,0.0,2.6419876,1.210336,0.0,0.0,0.72927856,0.0,0.0,0.897172,1.4808842,1.8461722,0.0,0.66234815,0.0,0.0,0.0,0.0,0.0,0.0,1.9628108,1.171591,0.0
4434,59,4545,0,13,9,21,4,0,8,21,5,295,29,37,0,0,2,0,2945,11,1,898,65,89,12.0,0.0,0,4,74,11,11,11,1,12.98,12.0,28,1,3,36,1,1.286,86,12,12,64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Minor,Fixed,Resolved,Bug,0.0,0.0,0.0,0.89604247,0.96378547,1.2366562,0.0,0.0,0.0,1.0705416,1.8187313,0.0,0.0,0.9365664,1.3809087,0.0,0.9989186,0.0,0.0,1.4144372,1.8413169,0.0,0.0,0.86184293,0.0,0.0,0.5753459,0.65913695,1.5907236,0.0,0.55162823,0.0,0.0,0.0,0.0,0.0,0.0,2.0126598,0.48662484,0.0
9110,95,3706,0,7,1,8,23,0,44,8,50,902,62,106,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,6.65,12.0,145,2,2,0,0,0.0,68,11,11,145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.5227384,1.1440533,1.5788373,0.0,0.0,0.0,0.84617937,1.0980378,0.0,0.0,1.7289921,1.2836748,0.0,1.00048,0.0,0.0,3.065893,1.4193234,0.0,0.0,1.5247492,0.0,0.0,0.6180271,1.4797521,1.5043813,0.0,0.8696711,0.0,0.0,0.0,0.0,0.0,0.0,1.391591,1.1174546,0.0
5999,102,3799,0,85,0,14,112,0,381,14,6,738,73,108,0,0,3,0,2549,33,0,1674,131,251,12.0,0.0,0,7,44,4,4,38,3,0.8,12.0,6,1,5,102,2,17.0,68,6,6,108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Blocker,Fixed,Resolved,Bug,0.0,0.0,0.0,0.68348396,1.428177,1.3424609,0.0,0.0,0.0,1.5946594,1.0482873,0.0,0.0,1.0230672,1.6548028,0.0,1.4636092,0.0,0.0,2.4812095,1.3247828,0.0,0.0,1.2720432,0.0,0.0,0.6160716,1.6168227,1.5158397,0.0,1.2387711,0.0,0.0,0.0,0.0,0.0,0.0,1.3214705,0.9005101,0.0
12860,273,6127,0,104,21,44,66,53,349,44,16,0,0,0,3,0,12,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,1.83,11.369999999999996,289,15,0,0,0,0.0,49,8,8,289,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.9553624,0.66559,2.0521915,0.0,0.0,0.0,0.97742295,0.8675711,0.0,0.0,2.1906073,1.8473763,0.0,1.4883614,0.0,0.0,1.6416785,0.5916864,0.0,0.0,1.0812259,0.0,0.0,1.1163081,0.64178455,1.6526996,0.0,0.6898676,0.0,0.0,0.0,0.0,0.0,0.0,2.2603512,1.6137373,0.0
6741,360,4775,0,61,43,64,3,34,20,64,211,1463,132,189,1,0,18,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,10,315.25,12.0,402,15,5,169,4,0.42,58,6,6,571,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.82936925,0.8577032,1.1018806,0.0,0.0,0.0,1.4702511,1.1777264,0.0,0.0,1.5555147,1.7248967,0.0,1.7097188,0.0,0.0,1.5670443,1.7574987,0.0,0.0,1.9226475,0.0,0.0,0.93442,1.2168792,0.852193,0.0,1.5783062,0.0,0.0,0.0,0.0,0.0,0.0,0.7472207,1.5143768,0.0
7782,701,3529,0,10,1,19,23,0,76,19,9,246,26,29,3,0,5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,11,10.88,12.0,340,5,1,370,3,1.088,50,7,7,710,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.4400512,0.7624311,0.5487845,0.0,0.0,0.0,0.8292788,1.0424254,0.0,0.0,0.8302821,1.4614549,0.0,1.5474126,0.0,0.0,2.0896962,1.5720007,0.0,0.0,0.71120495,0.0,0.0,0.59189284,1.3124194,1.8622715,0.0,0.78295296,0.0,0.0,0.0,0.0,0.0,0.0,1.6539707,0.41317326,0.0
14473,6,949,0,0,1,9,2,0,10,9,6,606,69,91,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,6.2,12.0,12,3,1,0,0,0.0,91,10,11,12,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,1.395337,1.0925176,1.6914545,0.0,0.0,0.0,1.1118442,1.03316,0.0,0.0,0.43290085,2.5154097,0.0,0.9577043,0.0,0.0,1.1329521,1.7769209,0.0,0.0,1.4168079,0.0,0.0,1.0686393,1.1161984,1.5679747,0.0,1.3445313,0.0,0.0,0.0,0.0,0.0,0.0,0.79750437,0.940115,0.0
13230,187,5846,0,83,31,29,85,1,463,29,34,2011,153,319,0,0,3,0,1020,3,0,1787,132,288,12.0,0.0,0,2,59,7,7,3,4,4.02,12.0,60,1,3,161,2,2.683,72,8,8,221,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.8454635,1.3260101,1.9710321,0.0,0.0,0.0,1.4651477,0.9288575,0.0,0.0,1.5443506,1.6435747,0.0,0.92634344,0.0,0.0,2.6381018,1.6883714,0.0,0.0,1.3214939,0.0,0.0,0.10772256,1.8402536,1.2608105,0.0,0.7550331,0.0,0.0,0.0,0.0,0.0,0.0,0.572856,1.162301,0.0
10234,80,5846,0,83,31,29,85,1,463,29,64,355,35,42,0,0,8,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,2.82,12.0,77,4,0,67,4,0.87,92,7,7,144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.1420385,0.91156024,1.9622582,0.0,0.0,0.0,0.96040964,1.7036084,0.0,0.0,1.5599648,1.4357716,0.0,0.4142778,0.0,0.0,1.7265834,1.1819038,0.0,0.0,1.1482514,0.0,0.0,0.147513,1.1039635,1.9519473,0.0,0.06632468,0.0,0.0,0.0,0.0,0.0,0.0,2.0290074,0.9017303,0.0
12296,95,3139,0,1,2,13,0,0,2,13,8,1809,129,214,0,0,4,0,1260,0,1,2215,125,201,12.0,0.2,0,9,66,5,5,0,10,22.94,12.0,25,2,4,78,2,3.12,75,6,6,103,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.37879798,0.56761605,1.3098394,0.0,0.0,0.0,0.9265574,1.8024508,0.0,0.0,1.1757812,1.1204069,0.0,1.173145,0.0,0.0,2.4820247,1.7096075,0.0,0.0,1.2860216,0.0,0.0,0.48603243,1.3371931,1.5159317,0.0,1.2995126,0.0,0.0,0.0,0.0,0.0,0.0,1.5918894,0.70910454,0.0
5494,124,4921,0,17,7,34,12,2,73,34,88,214,24,28,0,0,12,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,38.57,12.0,109,10,1,103,2,0.945,48,3,3,212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.5815512,1.5227778,1.3427564,0.0,0.0,0.0,0.86453366,1.4337317,0.0,0.0,1.2425994,1.0483882,0.0,0.82059264,0.0,0.0,1.7646326,1.274502,0.0,0.0,1.0417994,0.0,0.0,0.8063023,0.99365425,1.561267,0.0,0.5521567,0.0,0.0,0.0,0.0,0.0,0.0,1.6600567,0.31535763,0.0
5727,212,3862,0,12,0,3,15,0,36,3,34,835,86,133,0,0,9,0,2612,4,1,3063,129,187,12.0,0.5,0,7,62,6,7,4,5,3.15,12.0,81,5,2,165,4,2.037,70,7,8,246,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.49073827,1.488094,1.8485565,0.0,0.0,0.0,1.3775598,1.5320765,0.0,0.0,1.3458855,1.5884826,0.0,0.80908155,0.0,0.0,1.8861665,1.7999554,0.0,0.0,0.8803405,0.0,0.0,0.28186992,1.6269001,1.4868721,0.0,0.735573,0.0,0.0,0.0,0.0,0.0,0.0,0.99659383,0.743574,0.0
5277,26,5287,0,49,0,48,109,5,298,48,24,258,30,33,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.29,12.0,50,2,0,0,0,0.0,35,5,5,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,1.2441038,1.2137104,2.1335938,0.0,0.0,0.0,0.9612091,1.3840151,0.0,0.0,1.5162505,1.4725478,0.0,0.3595599,0.0,0.0,1.3711497,1.0118248,0.0,0.0,1.5457097,0.0,0.0,0.594456,0.64715207,1.4816967,0.0,0.5258838,0.0,0.0,0.0,0.0,0.0,0.0,2.0402164,0.51513153,0.0
11524,149,4103,0,50,3,23,51,4,200,23,10,776,79,115,0,0,3,0,1465,2,1,955,94,154,12.0,0.0,0,6,87,14,14,2,5,7.94,12.0,65,2,3,94,1,1.446,93,12,12,159,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Blocker,Fixed,Resolved,Bug,0.0,0.0,0.0,0.90224695,1.5166517,1.5114592,0.0,0.0,0.0,1.4775788,1.2001321,0.0,0.0,1.2737237,1.2533585,0.0,1.4413055,0.0,0.0,2.0686421,1.3076317,0.0,0.0,0.9221932,0.0,0.0,0.25565717,2.0589614,1.519977,0.0,0.8109156,0.0,0.0,0.0,0.0,0.0,0.0,1.1679071,0.648533,0.0
8325,24,4076,0,304,81,10,120,5,788,10,3,453,52,69,0,0,2,0,2077,2,1,336,38,49,12.0,0.3,0,3,90,7,7,2,1,0.13,12.0,6,1,5,21,1,3.5,77,6,6,27,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Critical,Fixed,Resolved,Bug,0.0,0.0,0.0,0.6236038,1.2571832,1.6143668,0.0,0.0,0.0,0.8576622,1.3610823,0.0,0.0,1.737671,1.2840829,0.0,1.2733712,0.0,0.0,2.0737467,1.2623029,0.0,0.0,1.1658306,0.0,0.0,0.3887203,2.0251253,1.3617345,0.0,0.7844857,0.0,0.0,0.0,0.0,0.0,0.0,1.5960069,1.0011553,0.0
8913,54,4358,0,219,5,51,43,0,289,51,2,337,36,40,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,14.47,12.0,46,2,2,10,2,0.217,42,4,4,56,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.71636313,1.1069959,1.6076243,0.0,0.0,0.0,0.864745,1.4737606,0.0,0.0,0.8980023,1.2527671,0.0,0.65481734,0.0,0.0,2.2366302,1.701275,0.0,0.0,1.198149,0.0,0.0,0.5216472,1.2271549,2.7904239,0.0,1.1454892,0.0,0.0,0.0,0.0,0.0,0.0,1.6008289,0.8441373,0.0
10958,28,3196,0,80,53,182,29,1,181,182,21,681,78,103,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0.52,12.0,0,0,0,49,3,0.0,55,11,11,49,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,1.3763291,1.2657146,2.0079556,0.0,0.0,0.0,1.2231305,1.8504479,0.0,0.0,0.89068073,1.8068504,0.0,0.6493121,0.0,0.0,0.75530994,1.5225658,0.0,0.0,1.6132398,0.0,0.0,0.4654329,1.2082955,1.2797321,0.0,0.45625472,0.0,0.0,0.0,0.0,0.0,0.0,1.338084,0.83098066,0.0
14517,79,5059,0,160,50,75,9,37,52,75,40,319,40,46,1,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,20.3,12.0,119,4,1,0,0,0.0,27,5,5,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,1.5830916,0.84395725,1.6235956,0.0,0.0,0.0,1.0488915,1.0478619,0.0,0.0,1.3294171,1.4292197,0.0,1.2197952,0.0,0.0,2.3232884,1.2622544,0.0,0.0,1.2092285,0.0,0.0,0.3473303,0.8186842,1.8251592,0.0,0.27463022,0.0,0.0,0.0,0.0,0.0,0.0,1.62236,0.5608499,0.0
9163,348,3845,0,193,0,20,214,2,710,20,8,344,43,48,3,0,5,0,1933,0,0,230,29,34,12.0,0.3,0,1,47,6,6,0,3,2.01,12.0,107,5,1,249,3,2.327,60,8,8,356,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,1.2389423,1.0297852,1.4442707,0.0,0.0,0.0,0.6705438,1.6774324,0.0,0.0,1.0819793,1.6214889,0.0,1.0883361,0.0,0.0,1.66472,1.1322522,0.0,0.0,0.69457185,0.0,0.0,0.6531847,1.5548314,2.0355487,0.0,0.3317776,0.0,0.0,0.0,0.0,0.0,0.0,1.818157,0.7975422,0.0
7194,31,6280,0,428,3,42,109,12,815,42,47,175,19,22,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.52,12.0,78,9,0,0,0,0.0,63,6,6,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,1.2836089,1.327268,1.5558528,0.0,0.0,0.0,1.2715777,1.5774475,0.0,0.0,1.1273035,1.2370253,0.0,0.52083504,0.0,0.0,1.6574113,1.2358565,0.0,0.0,1.2174952,0.0,0.0,0.8557716,0.6310689,1.555252,0.0,0.49446267,0.0,0.0,0.0,0.0,0.0,0.0,1.9214104,0.30584294,0.0
6548,457,3844,0,193,0,20,214,2,710,20,423,657,71,91,1,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.09,12.0,0,0,1,880,3,0.0,79,11,11,880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,1.1678895,0.97651976,0.16626576,0.0,0.0,0.0,1.3522462,1.1644405,0.0,0.0,0.774047,2.0652525,0.0,1.7817242,0.0,0.0,2.0608494,1.59431,0.0,0.0,1.4350309,0.0,0.0,1.0379215,1.4326959,1.3320836,0.0,0.9750678,0.0,0.0,0.0,0.0,0.0,0.0,0.8057134,0.65558934,0.0
13780,11,4378,0,19,0,14,28,0,91,14,8,443,49,61,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1.26,12.0,19,1,3,0,0,0.0,70,8,8,19,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.97590065,0.93889904,2.2212005,0.0,0.0,0.0,0.6139864,1.6373458,0.0,0.0,1.2181509,1.2480853,0.0,1.2313313,0.0,0.0,2.5286338,1.2939785,0.0,0.0,0.5971541,0.0,0.0,0.7856254,1.5448725,1.7029074,0.0,0.73207283,0.0,0.0,0.0,0.0,0.0,0.0,1.504734,0.8324462,0.0
12208,22,5847,0,83,31,29,85,1,463,29,19,281,34,38,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,3.28,12.0,41,1,1,0,0,0.0,50,6,6,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.81848484,1.5836165,1.9266671,0.0,0.0,0.0,1.6263117,0.76704943,0.0,0.0,1.0742483,1.4395273,0.0,0.834007,0.0,0.0,2.4912271,1.5400971,0.0,0.0,1.7280531,0.0,0.0,0.6007828,1.1900586,2.2317965,0.0,0.4257256,0.0,0.0,0.0,0.0,0.0,0.0,1.0967607,0.47468668,0.0
10912,6,5190,0,39,0,6,49,0,277,6,68,175,19,22,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0.65,12.0,59,4,0,15,1,0.254,51,7,7,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,1.3876716,1.5348383,2.2892094,0.0,0.0,0.0,1.5013981,1.3778287,0.0,0.0,1.1575297,1.0077626,0.0,0.47755355,0.0,0.0,1.9291272,1.1309388,0.0,0.0,1.1567335,0.0,0.0,1.1743544,0.38215178,1.7754647,0.0,0.23405698,0.0,0.0,0.0,0.0,0.0,0.0,1.9961166,0.70033634,0.0
10123,171,6281,0,428,3,42,109,12,815,42,95,635,72,94,2,0,25,4,1747,0,0,91,14,16,12.0,0.0,0,0,44,5,5,0,5,1.01,12.0,244,21,1,22,10,0.09,57,6,6,266,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Major,Fixed,Resolved,Improvement,0.0,0.0,0.0,1.7223779,0.6461543,0.91236675,0.0,0.0,0.0,1.2868074,1.7735779,0.0,0.0,1.4227003,1.458096,0.0,1.6277622,0.0,0.0,0.9490224,1.2776929,0.0,0.0,1.414379,0.0,0.0,1.4038098,0.6712246,0.9803875,0.0,1.4250753,0.0,0.0,0.0,0.0,0.0,0.0,1.2726203,1.0957893,0.0
5318,40,3799,0,85,0,14,112,0,381,14,4,338,45,48,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.4,12.0,7,1,2,37,1,5.286,57,7,7,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,1.1232151,0.76279765,1.1408951,0.0,0.0,0.0,1.2634828,1.3793477,0.0,0.0,0.895592,1.7671843,0.0,1.0018537,0.0,0.0,1.8006183,1.3543378,0.0,0.0,1.2862608,0.0,0.0,0.4426938,1.0247405,1.7467219,0.0,1.2169816,0.0,0.0,0.0,0.0,0.0,0.0,1.9523958,0.90474963,0.0
13517,121,3911,0,13,0,38,6,0,63,38,188,64,11,11,1,1,4,0,1007,0,0,1262,116,192,12.0,0.3,0,3,45,5,6,0,2,35.54,12.0,309,6,1,0,0,0.0,55,7,7,309,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Major,Fixed,Resolved,Improvement,0.0,0.0,0.0,1.0385458,1.1648576,1.407759,0.0,0.0,0.0,1.5385852,0.018370274,0.0,0.0,1.9730626,1.7820213,0.0,1.4005541,0.0,0.0,1.6663718,1.11622,0.0,0.0,1.6035395,0.0,0.0,0.6921805,1.3111616,2.1886172,0.0,1.1678102,0.0,0.0,0.0,0.0,0.0,0.0,0.93207794,0.7304693,0.0
8951,65,5847,0,83,31,29,85,1,463,29,5,185,21,24,1,0,2,0,1976,0,0,438,44,54,12.0,0.8,0,6,100,13,13,0,1,0.39,12.0,10,1,3,60,2,6.0,136,17,17,70,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,Critical,Fixed,Resolved,Bug,0.0,0.0,0.0,1.2256484,0.85646886,0.43901813,0.0,0.0,0.0,0.67223525,1.3052053,0.0,0.0,0.58346826,1.5612727,0.0,1.5715331,0.0,0.0,2.0614097,1.6500204,0.0,0.0,0.7385212,0.0,0.0,0.63771677,1.4492737,1.7921108,0.0,0.8115191,0.0,0.0,0.0,0.0,0.0,0.0,1.447019,0.31902355,0.0
5651,40,3905,0,73,0,9,18,0,120,9,6,775,76,103,0,0,6,0,2630,1,0,306,41,49,12.0,0.0,0,1,46,6,7,1,7,14.17,12.0,28,4,2,18,2,0.643,58,7,8,46,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,1.3803324,1.4572889,1.3153373,0.0,0.0,0.0,1.0114831,1.1778187,0.0,0.0,0.34092957,2.531198,0.0,0.91391337,0.0,0.0,1.6783642,1.553625,0.0,0.0,1.8900964,0.0,0.0,0.84160775,1.1984582,1.7645918,0.0,1.1485615,0.0,0.0,0.0,0.0,0.0,0.0,1.0143613,1.5093096,0.0
4579,63,3639,0,55,7,23,17,1,85,23,39,514,54,67,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1.07,12.0,47,3,0,55,3,1.17,91,11,11,102,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.187415,0.78134066,1.5500834,0.0,0.0,0.0,0.75134397,1.7357056,0.0,0.0,1.471729,1.6694465,0.0,0.9200952,0.0,0.0,1.4358181,1.4418766,0.0,0.0,1.1016301,0.0,0.0,0.40874425,1.1449697,1.331287,0.0,0.52942467,0.0,0.0,0.0,0.0,0.0,0.0,1.5885621,0.47559392,0.0
12684,37,3283,0,58,35,38,1,0,3,38,5,1516,87,145,0,0,4,0,1162,2,1,408,49,64,12.0,0.0,0,2,63,10,10,2,5,42.96,12.0,25,3,4,17,1,0.68,47,7,7,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,Minor,Fixed,Resolved,Improvement,0.0,0.0,0.0,0.73720646,1.0207582,1.5489402,0.0,0.0,0.0,0.9993894,1.8504441,0.0,0.0,1.3566447,1.2995996,0.0,1.3403116,0.0,0.0,1.5683113,1.5451173,0.0,0.0,1.2744883,0.0,0.0,0.53775895,1.7259207,1.4471697,0.0,1.033097,0.0,0.0,0.0,0.0,0.0,0.0,1.2073115,1.0747608,0.0
6880,447,5306,0,44,5,29,49,4,155,29,11,0,0,0,1,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,2.31,12.0,62,1,1,396,3,6.387,41,5,5,458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.2037606,0.77338654,1.8112978,0.0,0.0,0.0,0.7768768,0.62327445,0.0,0.0,1.9406842,1.9213209,0.0,1.2060661,0.0,0.0,2.0032759,0.2911965,0.0,0.0,1.2775593,0.0,0.0,1.0279908,1.5427974,2.0682273,0.0,0.74665123,0.0,0.0,0.0,0.0,0.0,0.0,2.215397,1.4504333,0.0
